UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Machine_Age_Years,Operating_Hours,Days_Since_Last_Maintenance,Maintenance_Count_Last_Year,Energy_Consumption_kWh,Vibration_Level_mm_s,Humidity_Percent,Ambient_Dust_Level_ug_m3,Maintenance_Cost_USD
5871,L53050,L,301.5,311.1,2055,16.8,105,0,0,0,0,0,0,9,15706,260,9,46.92,3.57,35.4,46.0,1304.43
5872,L53051,L,301.5,311.1,1469,49.5,107,0,0,0,0,0,0,12,17351,229,8,69.29,4.03,78.2,48.6,1409.65
5873,M20732,M,301.5,311.0,1504,42.6,109,0,0,0,0,0,0,9,14960,224,4,63.13,3.66,63.2,41.2,1083.86
5874,M20733,M,301.5,311.1,1396,43.5,112,0,0,0,0,0,0,9,17373,229,5,58.98,3.1,52.4,22.8,1017.28
5875,M20734,M,301.5,311.1,1660,33.8,115,0,0,0,0,0,0,7,13260,246,5,52.33,4.54,61.9,30.5,791.57
5876,M20735,M,301.5,311.0,1577,39.7,118,0,0,0,0,0,0,11,17578,197,7,63.18,4.44,39.8,20.9,1190.61
5877,L53056,L,301.5,311.1,1426,52.1,121,0,0,0,0,0,0,8,14103,235,5,69.96,3.34,52.6,24.0,851.53
5878,L53057,L,301.5,311.1,1458,41.4,123,0,0,0,0,0,0,8,16098,292,5,49.66,4.16,63.9,44.4,732.1
5879,L53058,L,301.4,311.0,1533,45.8,125,0,0,0,0,0,0,11,21451,220,6,63.11,4.78,61.9,37.3,1071.5
5880,L53059,L,301.4,311.0,1701,28.4,127,0,0,0,0,0,0,11,15704,214,7,51.35,4.02,54.9,50.2,1326.1
5881,L53060,L,301.5,311.1,1434,49.6,129,0,0,0,0,0,0,11,23206,208,9,60.68,4.61,58.8,34.7,1497.36
5882,L53061,L,301.4,311.1,1952,22.7,131,0,0,0,0,0,0,9,17001,222,8,48.49,4.83,68.0,35.9,1279.2
5883,L53062,L,301.4,311.1,1469,36.9,133,0,0,0,0,0,0,10,18855,157,8,57.7,4.46,63.7,40.2,1443.39
5884,L53063,L,301.4,311.1,1800,26.0,135,0,0,0,0,0,0,10,17421,254,6,46.26,5.45,32.5,51.4,1007.32
5885,M20744,M,301.3,311.1,1438,43.0,137,0,0,0,0,0,0,11,19360,230,7,61.43,4.75,54.9,49.0,1322.84
5886,L53065,L,301.3,311.1,1647,28.2,140,0,0,0,0,0,0,12,20989,178,7,45.14,4.55,55.2,39.0,1205.95
5887,L53066,L,301.4,311.1,1494,41.9,142,0,0,0,0,0,0,11,18016,196,8,53.94,4.47,40.0,37.1,1483.07
5888,H35301,H,301.4,311.1,1445,41.4,144,0,0,0,0,0,0,13,20871,175,8,62.01,4.58,42.3,46.6,1486.4
5889,M20748,M,301.5,311.1,1507,38.6,149,0,0,0,0,0,0,12,22882,195,8,63.21,4.44,73.0,62.2,1456.37
5890,M20749,M,301.4,311.0,1234,55.8,152,0,0,0,0,0,0,10,16511,184,8,62.81,4.24,46.3,39.7,1346.53
5891,L53070,L,301.4,311.0,1634,32.6,155,0,0,0,0,0,0,12,22037,186,8,58.62,4.43,49.9,36.6,1494.43
5892,L53071,L,301.4,311.0,1334,53.3,157,0,0,0,0,0,0,13,22109,146,9,67.91,4.85,45.4,39.0,1514.68
5893,L53072,L,301.4,311.1,1472,44.5,159,0,0,0,0,0,0,14,22514,160,9,51.06,5.38,60.0,45.7,1741.1
5894,M20753,M,301.3,311.0,1410,52.7,161,0,0,0,0,0,0,13,25803,206,9,61.41,5.19,58.4,47.7,1574.37
5895,L53074,L,301.2,310.9,1597,37.9,164,0,0,0,0,0,0,11,19148,152,8,61.11,5.18,78.3,34.0,1449.4
5896,M20755,M,301.2,310.9,1460,46.7,166,0,0,0,0,0,0,11,18975,86,9,55.81,6.21,48.6,48.8,1585.97
5897,L53076,L,301.1,310.8,1274,55.7,169,0,0,0,0,0,0,12,21725,158,7,66.15,6.07,61.3,38.0,1243.5
5898,M20757,M,301.0,310.7,1517,40.2,171,0,0,0,0,0,0,14,23342,232,9,58.53,4.82,32.4,57.6,1689.42
5899,L53078,L,301.0,310.7,1300,57.2,174,0,0,0,0,0,0,12,22240,182,8,73.22,5.7,38.0,45.3,1365.57
5900,H35313,H,300.9,310.6,1686,27.7,176,0,0,0,0,0,0,12,22553,136,8,51.14,4.81,71.0,40.6,1280.98
5901,M20760,M,300.9,310.7,1485,41.0,181,0,0,0,0,0,0,12,22897,146,9,67.02,5.66,68.3,20.7,1579.32
5902,L53081,L,301.0,310.7,1464,45.8,184,0,0,0,0,0,0,12,22494,165,10,59.1,4.91,60.3,40.4,1896.4
5903,L53082,L,300.9,310.6,1598,35.4,186,0,0,0,0,0,0,12,21717,89,8,56.32,5.35,68.5,43.4,1374.5
5904,L53083,L,300.9,310.5,1894,21.9,188,0,0,0,0,0,0,13,25025,114,11,50.38,6.01,42.1,45.7,1891.16
5905,M20764,M,300.8,310.5,1330,59.0,190,0,0,0,0,0,0,15,26382,149,8,76.61,5.52,74.8,54.1,1641.89
5906,H35319,H,300.8,310.5,1582,31.1,193,0,0,0,0,0,0,12,22342,181,9,56.98,5.29,42.6,40.3,1444.04
5907,L53086,L,300.7,310.3,1533,35.6,198,0,0,0,0,0,0,13,26730,114,8,52.86,5.61,58.9,50.2,1418.16
5908,H35321,H,300.8,310.4,1419,46.4,200,0,0,0,0,0,0,12,23218,172,8,66.3,5.53,88.3,36.1,1564.96
5909,M20768,M,300.8,310.3,1526,36.3,205,0,0,0,0,0,0,14,27663,96,10,50.93,6.33,44.4,55.4,1825.51
5910,H35323,H,300.7,310.2,1364,65.3,208,1,1,0,1,1,0,15,29200,14,10,78.84,8.8,71.2,57.6,1807.04
5911,M20770,M,300.8,310.3,1458,43.4,0,0,0,0,0,0,0,5,7932,365,0,63.44,0.9,66.6,32.1,50.0
5912,M20771,M,300.8,310.4,1288,64.0,3,0,0,0,0,0,0,3,4772,365,2,81.8,1.59,48.6,31.6,302.28
5913,M20772,M,300.7,310.3,1659,29.8,6,0,0,0,0,0,0,4,5069,365,3,54.56,0.86,80.1,25.1,572.07
5914,H35327,H,300.7,310.2,1479,52.3,9,0,0,0,0,0,0,3,3909,365,1,69.71,1.17,44.1,24.1,50.0
5915,L53094,L,300.7,310.3,1592,36.0,14,0,0,0,0,0,0,4,5064,354,2,55.88,2.24,54.6,25.6,481.21
5916,M20775,M,300.6,310.2,1532,38.7,16,0,0,0,0,0,0,4,2270,338,2,60.55,1.31,62.7,38.0,513.18
5917,L53096,L,300.6,310.2,1555,41.9,19,0,0,0,0,0,0,4,6733,336,1,71.98,2.01,53.9,29.2,460.04
5918,L53097,L,300.6,310.2,1341,52.6,21,0,0,0,0,0,0,4,6112,326,0,71.73,1.16,90.0,21.4,287.38
5919,L53098,L,300.6,310.1,1541,42.0,23,0,0,0,0,0,0,5,8273,325,4,62.82,1.56,39.9,29.1,720.11
5920,L53099,L,300.6,310.3,1414,50.6,25,0,0,0,0,0,0,4,5749,281,3,59.91,1.2,74.4,23.8,597.86
5921,L53100,L,300.5,310.2,1764,25.9,27,0,0,0,0,0,0,4,7012,296,3,45.55,1.71,30.0,29.0,484.38
5922,L53101,L,300.5,310.3,1336,57.1,29,0,0,0,0,0,0,7,7639,325,4,69.81,1.84,30.0,32.3,704.76
5923,L53102,L,300.5,310.3,1435,43.3,31,0,0,0,0,0,0,9,10441,261,6,65.05,2.15,55.6,26.7,1123.76
5924,M20783,M,300.4,310.3,1537,35.0,33,0,0,0,0,0,0,3,1371,265,3,49.87,1.54,63.8,17.0,397.67
5925,L53104,L,300.3,310.2,1369,48.8,36,0,0,0,0,0,0,3,5018,312,1,67.67,1.82,72.9,22.6,197.27
5926,M20785,M,300.2,310.1,1619,31.3,38,0,0,0,0,0,0,3,4151,316,2,53.05,2.54,74.3,36.6,579.07
5927,L53106,L,300.2,310.1,1440,51.1,41,0,0,0,0,0,0,5,6490,306,3,69.36,1.42,57.4,14.9,486.01
5928,L53107,L,300.2,310.1,1649,30.5,43,0,0,0,0,0,0,6,9637,242,3,51.11,0.84,61.0,34.8,623.65
5929,M20788,M,300.2,310.1,1550,38.7,45,0,0,0,0,0,0,6,8587,358,5,55.1,1.8,57.9,44.5,677.59
5930,L53109,L,300.3,310.2,1471,45.2,48,0,0,0,0,0,0,6,7210,264,5,57.88,2.51,73.3,39.7,757.76
5931,L53110,L,300.3,310.3,1483,51.6,50,0,0,0,0,0,0,6,13267,280,1,71.74,2.29,40.2,31.8,278.63
5932,L53111,L,300.3,310.4,1336,54.4,52,0,0,0,0,0,0,5,8284,265,3,68.62,1.82,47.0,28.2,547.5
5933,L53112,L,300.5,310.5,1515,36.6,54,0,0,0,0,0,0,5,6805,339,3,50.28,2.39,65.3,35.1,472.0
5934,L53113,L,300.5,310.5,1373,47.4,56,0,0,0,0,0,0,6,8715,310,5,64.37,2.22,67.6,44.1,811.3
5935,H35348,H,300.6,310.5,1454,51.2,58,0,0,0,0,0,0,4,7150,281,1,85.01,1.67,71.1,33.7,228.89
5936,L53115,L,300.5,310.5,1646,34.5,63,0,0,0,0,0,0,4,7372,273,0,54.73,2.4,54.2,29.5,139.74
5937,M20796,M,300.5,310.4,1548,37.3,65,0,0,0,0,0,0,5,10878,292,4,65.06,3.0,49.0,39.7,512.9
5938,M20797,M,300.6,310.5,1462,41.3,68,0,0,0,0,0,0,8,12541,246,6,46.17,2.56,63.4,37.4,883.15
5939,L53118,L,300.5,310.4,1702,33.1,71,0,0,0,0,0,0,7,14378,291,3,53.97,2.02,41.8,34.7,717.03
5940,L53119,L,300.5,310.5,1409,60.9,73,0,0,0,0,0,0,8,12236,261,5,80.72,3.69,75.0,41.1,861.57
5941,M20800,M,300.6,310.6,1427,52.8,75,0,0,0,0,0,0,4,8815,291,4,69.0,2.38,49.0,22.9,658.76
5942,L53121,L,300.6,310.7,1438,48.5,78,1,0,0,0,0,0,5,11043,286,2,62.01,5.14,51.7,53.9,478.0
5943,L53122,L,300.7,310.7,1450,43.4,80,0,0,0,0,0,0,8,14993,251,5,60.68,3.42,64.0,37.3,926.31
5944,L53123,L,300.7,310.7,1541,41.3,82,0,0,0,0,0,0,3,9258,205,3,65.21,3.26,46.3,24.5,344.31
5945,M20804,M,300.7,310.6,1484,38.0,84,0,0,0,0,0,0,9,14172,257,4,67.18,2.98,41.2,44.8,633.61
5946,M20805,M,300.8,310.8,1415,44.5,87,0,0,0,0,0,0,5,9907,217,3,66.6,2.27,68.8,38.8,516.97
5947,L53126,L,300.7,310.8,1496,46.4,90,0,0,0,0,0,0,9,11131,259,4,61.68,3.84,42.5,32.5,842.14
5948,M20807,M,300.7,310.8,1465,45.2,92,0,0,0,0,0,0,6,11046,247,4,61.49,2.72,58.1,18.3,858.27
5949,L53128,L,300.7,310.8,2113,18.5,95,0,0,0,0,0,0,9,16712,233,5,47.22,3.86,55.3,35.4,1155.39
5950,M20809,M,300.7,310.8,1506,44.0,97,0,0,0,0,0,0,13,21310,210,8,57.85,3.98,32.2,48.3,1513.26
5951,L53130,L,300.7,310.8,1689,28.9,100,0,0,0,0,0,0,5,10370,281,4,50.57,2.89,42.4,24.1,669.8
5952,L53131,L,300.7,310.9,1650,29.4,102,0,0,0,0,0,0,9,17939,229,7,49.84,2.93,59.3,37.8,1189.9
5953,L53132,L,300.7,310.8,1563,33.8,104,0,0,0,0,0,0,5,10104,311,6,47.86,3.4,69.8,29.0,912.93
5954,M20813,M,300.7,310.9,1486,38.9,106,0,0,0,0,0,0,9,14496,239,6,61.49,4.11,45.9,24.9,1009.16
5955,L53134,L,300.8,310.9,1732,25.7,109,0,0,0,0,0,0,8,13803,245,5,51.21,3.43,44.4,41.3,1053.3
5956,L53135,L,300.7,310.8,1653,31.6,111,0,0,0,0,0,0,9,14111,233,6,50.03,3.82,62.6,45.2,1036.34
5957,L53136,L,300.7,310.9,1535,37.1,113,0,0,0,0,0,0,7,14419,240,4,57.15,3.57,64.6,35.6,792.0
5958,L53137,L,300.7,310.9,1637,37.2,115,0,0,0,0,0,0,10,17608,260,7,53.21,4.27,66.2,43.1,1270.49
5959,L53138,L,300.6,310.8,1533,38.5,117,0,0,0,0,0,0,7,14580,258,4,54.88,3.61,57.6,28.8,524.08
5960,L53139,L,300.6,310.8,1378,51.2,119,0,0,0,0,0,0,11,17933,169,8,70.19,3.61,48.6,41.0,1295.07
5961,L53140,L,300.5,310.7,1606,33.5,121,0,0,0,0,0,0,8,14958,245,5,56.6,3.51,64.4,41.4,952.56
5962,L53141,L,300.3,310.7,1539,32.3,123,0,0,0,0,0,0,7,10667,232,5,49.59,3.54,54.0,23.1,1002.18
5963,L53142,L,300.5,310.8,1728,26.3,125,0,0,0,0,0,0,12,20589,216,8,51.15,4.66,63.1,35.8,1457.68
5964,H35377,H,300.4,310.7,1656,36.3,127,0,0,0,0,0,0,9,16663,264,6,57.14,4.0,48.8,26.6,1146.42
5965,H35378,H,300.5,310.8,1631,30.5,132,0,0,0,0,0,0,12,18689,259,6,46.93,3.82,52.5,57.5,1088.8
5966,H35379,H,300.5,310.9,1447,46.5,137,0,0,0,0,0,0,12,20408,228,8,62.72,3.59,61.4,41.8,1442.7
5967,L53146,L,300.4,310.8,1396,49.3,142,0,0,0,0,0,0,9,16803,178,5,67.47,4.41,30.3,49.5,842.36
5968,L53147,L,300.4,310.8,1390,52.5,144,0,0,0,0,0,0,10,21126,156,8,69.63,4.19,71.1,39.4,1437.48
5969,L53148,L,300.4,310.8,1348,56.0,146,0,0,0,0,0,0,10,16978,212,8,62.16,4.14,54.4,54.4,1364.28
5970,M20829,M,300.4,310.8,1491,35.9,148,0,0,0,0,0,0,13,22757,228,6,55.51,4.31,30.0,55.9,1413.53
5971,L53150,L,300.4,310.8,1520,37.6,151,0,0,0,0,0,0,11,18359,123,8,56.77,4.84,57.0,36.5,1397.82
5972,L53151,L,300.5,310.8,1509,33.0,153,0,0,0,0,0,0,11,19248,214,8,42.84,4.24,49.8,42.9,1242.1
5973,L53152,L,300.5,310.8,1445,46.6,155,0,0,0,0,0,0,10,19390,171,5,59.57,4.72,42.5,32.0,1032.78
5974,L53153,L,300.5,310.8,1354,51.8,157,0,0,0,0,0,0,11,19948,122,8,69.39,5.37,78.5,47.3,1354.07
5975,L53154,L,300.5,310.7,1488,39.4,159,0,0,0,0,0,0,13,22746,188,7,64.7,4.7,65.0,54.6,1455.19
5976,H35389,H,300.5,310.7,1654,28.6,161,0,0,0,0,0,0,11,20944,199,9,42.35,4.49,53.1,57.0,1447.2
5977,H35390,H,300.5,310.6,1378,51.5,166,0,0,0,0,0,0,11,19929,155,7,71.92,5.68,55.7,53.0,1405.06
5978,L53157,L,300.6,310.7,1750,30.6,171,0,0,0,0,0,0,11,22221,128,6,44.39,5.23,58.2,45.5,1021.09
5979,L53158,L,300.5,310.6,1448,46.3,173,0,0,0,0,0,0,11,20527,209,10,70.38,5.24,35.5,44.8,1781.18
5980,H35393,H,300.6,310.7,1501,45.3,175,0,0,0,0,0,0,10,19729,135,6,62.09,5.64,86.5,38.0,982.75
5981,M20840,M,300.6,310.7,1654,32.0,180,0,0,0,0,0,0,11,21842,184,7,50.04,5.46,55.5,56.6,1201.23
5982,M20841,M,300.7,310.7,1347,46.5,183,0,0,0,0,0,0,14,25376,100,9,63.83,5.61,76.7,41.1,1707.91
5983,L53162,L,300.7,310.8,1486,37.1,186,0,0,0,0,0,0,12,23736,154,8,50.87,4.86,44.8,35.7,1654.14
5984,H35397,H,300.8,310.8,1466,45.2,188,0,0,0,0,0,0,13,24535,151,10,65.25,5.28,62.0,37.2,1728.45
5985,H35398,H,300.7,310.8,1346,52.0,193,0,0,0,0,0,0,9,20189,160,7,66.37,6.76,40.8,46.6,1059.62
5986,L53165,L,300.7,310.7,1314,42.4,198,0,0,0,0,0,0,14,25222,172,10,38.82,5.43,30.0,55.7,1526.23
5987,L53166,L,300.6,310.7,1440,52.5,200,0,0,0,0,0,0,13,22997,101,9,64.8,6.03,65.9,49.6,1695.22
5988,L53167,L,300.7,310.8,1608,39.5,202,0,0,0,0,0,0,12,21349,138,7,60.63,6.92,57.3,46.5,1484.78
5989,H35402,H,300.7,310.8,1296,58.2,204,0,0,0,0,0,0,13,22274,79,10,77.15,6.44,48.6,36.5,1829.29
5990,L53169,L,300.7,310.7,1507,46.1,209,0,0,0,0,0,0,13,27649,73,9,65.75,6.37,30.0,48.2,1616.84
5991,M20850,M,300.7,310.7,1343,51.6,211,0,0,0,0,0,0,10,18176,94,7,71.84,5.87,49.4,49.9,1163.59
5992,L53171,L,300.7,310.7,1416,40.4,214,0,0,0,0,0,0,15,29421,120,12,53.13,6.04,58.3,41.3,2091.22
5993,L53172,L,300.7,310.6,1288,47.2,216,0,0,0,0,0,0,14,25289,156,10,65.44,6.25,42.1,38.2,1794.96
5994,M20853,M,300.7,310.6,1407,42.4,218,0,0,0,0,0,0,13,27190,159,10,62.99,6.62,56.6,48.5,1917.7
5995,L53174,L,300.6,310.4,1608,39.2,221,0,0,0,0,0,0,13,22241,89,10,51.25,7.16,47.4,52.1,1771.65
5996,L53175,L,300.6,310.3,1920,22.3,223,0,0,0,0,0,0,12,24082,107,8,54.37,6.63,40.6,50.5,1528.5
5997,M20856,M,300.5,310.2,1386,48.2,225,0,0,0,0,0,0,15,30306,123,11,65.81,6.34,53.3,59.7,1907.96
5998,M20857,M,300.5,310.2,1571,34.6,228,0,0,0,0,0,0,15,29330,114,11,53.3,6.65,30.0,51.3,1821.17
5999,M20858,M,300.4,310.2,1613,36.9,231,0,0,0,0,0,0,15,27889,83,10,55.91,7.04,61.0,36.7,1795.87
6000,M20859,M,300.4,310.2,1671,30.5,234,1,1,0,0,0,0,13,23216,86,8,47.32,9.02,56.2,50.1,1237.89
6001,H35414,H,300.4,310.2,1431,43.2,0,0,0,0,0,0,0,3,1616,362,2,63.5,0.88,62.3,35.5,357.88
6002,M20861,M,300.4,310.2,1380,47.3,5,0,0,0,0,0,0,3,5909,353,2,64.78,0.56,68.5,21.0,391.05
6003,L53182,L,300.5,310.3,1683,31.5,8,0,0,0,0,0,0,5,5838,345,3,56.51,1.74,52.0,28.9,503.81
6004,L53183,L,300.4,310.2,1529,36.2,10,0,0,0,0,0,0,4,5142,349,2,55.91,1.12,30.0,10.6,435.32
6005,L53184,L,300.5,310.4,1761,26.5,12,0,0,0,0,0,0,1,2165,338,1,51.29,1.42,51.9,19.8,267.28
6006,L53185,L,300.6,310.5,1570,38.3,14,0,0,0,0,0,0,5,4676,314,2,56.54,1.01,41.3,42.8,452.65
6007,M20866,M,300.6,310.5,2156,18.0,16,0,0,0,0,0,0,2,3731,365,3,53.92,1.05,72.2,20.4,430.1
6008,M20867,M,300.7,310.6,1349,54.5,19,0,0,0,0,0,0,2,2626,358,2,72.32,1.72,50.6,15.6,280.45
6009,L53188,L,300.7,310.7,1431,39.3,22,0,0,0,0,0,0,4,6231,365,2,57.7,0.92,65.1,43.7,374.07
6010,L53189,L,300.6,310.6,1931,22.0,24,0,0,0,0,0,0,5,6213,347,1,48.09,1.02,72.5,34.9,517.37
6011,H35424,H,300.7,310.7,1428,43.4,26,0,0,0,0,0,0,2,1210,321,1,51.64,2.4,46.0,27.8,120.32
6012,L53191,L,300.8,310.8,1564,36.2,31,0,0,0,0,0,0,6,7954,309,3,46.12,2.19,55.9,33.2,536.35
6013,H35426,H,300.8,310.9,1425,44.0,33,0,0,0,0,0,0,6,9646,327,3,59.13,2.03,55.5,26.6,694.43
6014,L53193,L,300.7,310.8,1597,30.5,38,0,0,0,0,0,0,5,8301,336,4,57.75,1.41,81.5,27.9,602.73
6015,H35428,H,300.8,310.8,1618,32.8,40,0,0,0,0,0,0,4,6646,310,3,50.27,2.11,70.2,41.3,607.82
6016,M20875,M,300.8,310.8,1520,38.0,45,0,0,0,0,0,0,4,8172,267,1,53.67,2.09,42.2,22.5,186.33
6017,L53196,L,300.7,310.7,1425,45.3,48,0,0,0,0,0,0,7,10255,285,5,57.28,1.98,47.7,44.9,878.9
6018,L53197,L,300.8,310.9,1398,38.2,50,0,0,0,0,0,0,3,5934,306,1,48.9,2.21,49.4,28.8,332.82
6019,M20878,M,300.8,310.9,1557,31.6,52,0,0,0,0,0,0,7,10020,325,5,47.23,1.58,45.3,36.8,757.25
6020,L53199,L,300.7,310.8,1519,43.9,55,0,0,0,0,0,0,6,11110,254,3,63.69,1.34,51.2,18.6,673.24
6021,L53200,L,300.7,310.8,1619,34.9,57,0,0,0,0,0,0,6,10202,305,4,53.24,2.57,48.6,35.4,810.06
6022,L53201,L,300.7,310.8,1814,21.4,59,0,0,0,0,0,0,3,5420,301,2,43.78,2.56,55.4,25.5,333.44
6023,L53202,L,300.7,310.9,1521,39.4,61,0,0,0,0,0,0,6,7711,278,4,55.14,2.65,53.6,19.1,848.1
6024,M20883,M,300.7,310.9,1369,51.2,63,0,0,0,0,0,0,7,12892,272,4,67.8,2.96,68.8,34.3,742.69
6025,L53204,L,300.7,310.9,1356,65.3,66,1,0,0,1,0,0,4,6654,264,3,81.06,4.91,45.9,24.6,509.68
6026,L53205,L,300.7,311.0,1336,53.3,68,0,0,0,0,0,0,7,11568,288,6,58.66,3.44,35.0,36.1,1071.54
6027,L53206,L,300.7,311.0,1403,48.3,70,0,0,0,0,0,0,7,15079,315,5,60.71,3.34,49.1,27.2,1003.4
6028,M20887,M,300.7,311.0,1413,44.3,72,0,0,0,0,0,0,6,11642,315,4,60.62,2.83,47.6,23.9,437.33
6029,L53208,L,300.6,310.9,1472,47.6,75,0,0,0,0,0,0,8,15392,241,4,67.11,2.95,72.7,36.8,591.72
6030,M20889,M,300.7,310.8,1452,47.9,77,0,0,0,0,0,0,4,7458,267,3,65.53,3.04,65.1,24.8,391.22
6031,L53210,L,300.6,310.7,1397,53.7,80,0,0,0,0,0,0,8,14806,203,4,73.4,2.23,70.6,33.3,862.37
6032,L53211,L,300.6,310.7,1455,40.6,82,0,0,0,0,0,0,10,15730,270,7,51.31,3.51,66.6,30.2,1262.01
6033,L53212,L,300.7,310.8,1754,27.7,84,0,0,0,0,0,0,9,15129,282,4,53.32,3.39,31.3,37.5,651.63
6034,L53213,L,300.6,310.9,1471,37.9,86,0,0,0,0,0,0,8,16501,309,4,66.43,2.32,44.8,41.1,993.97
6035,M20894,M,300.6,310.8,1389,48.1,88,0,0,0,0,0,0,7,11942,206,3,64.36,3.97,37.0,36.2,696.91
6036,M20895,M,300.6,310.9,1702,30.3,91,0,0,0,0,0,0,7,12524,223,5,53.24,3.06,73.8,31.1,854.13
6037,M20896,M,300.6,311.0,1401,54.6,94,0,0,0,0,0,0,7,11275,257,4,72.75,3.29,65.1,20.9,810.29
6038,L53217,L,300.7,311.1,1426,46.2,97,0,0,0,0,0,0,9,16498,200,6,60.24,3.35,59.8,31.2,1048.86
6039,L53218,L,300.7,311.0,1496,38.3,99,0,0,0,0,0,0,7,12014,251,4,52.18,3.39,48.2,28.0,869.2
6040,L53219,L,300.6,310.9,1433,42.6,101,0,0,0,0,0,0,9,16879,262,6,60.13,4.72,49.5,44.7,1214.91
6041,M20900,M,300.7,311.1,1438,46.6,103,0,0,0,0,0,0,11,15360,203,7,55.24,3.44,44.7,48.4,1436.74
6042,M20901,M,300.7,311.0,1418,49.3,106,0,0,0,0,0,0,8,15193,242,6,67.62,3.49,62.8,38.5,1088.69
6043,M20902,M,300.8,311.0,1580,36.6,109,0,0,0,0,0,0,6,11139,198,4,59.46,3.73,56.2,29.2,731.13
6044,M20903,M,300.7,310.9,1468,41.8,112,0,0,0,0,0,0,7,14536,272,5,51.62,3.38,63.3,44.4,983.48
6045,M20904,M,300.8,310.9,1522,41.7,115,0,0,0,0,0,0,10,17155,233,6,61.18,4.02,60.0,45.0,1290.03
6046,L53225,L,300.8,310.9,1311,55.8,118,0,0,0,0,0,0,9,15307,204,5,68.8,3.54,64.9,21.4,933.96
6047,L53226,L,300.9,311.0,1316,56.5,120,0,0,0,0,0,0,10,16820,184,7,77.98,4.25,61.2,52.7,1385.71
6048,H35461,H,300.9,311.0,1853,23.6,122,0,0,0,0,0,0,8,13814,230,5,55.58,3.53,68.2,34.7,865.13
6049,M20908,M,300.9,311.0,1556,38.8,127,0,0,0,0,0,0,11,20172,253,8,62.47,3.88,63.9,49.5,1321.52
6050,M20909,M,300.9,311.0,1567,34.3,130,0,0,0,0,0,0,9,15077,186,8,60.43,3.75,48.8,41.8,1357.28
6051,M20910,M,300.9,311.1,1546,37.7,133,0,0,0,0,0,0,9,16384,192,6,55.29,4.06,60.9,27.7,1006.44
6052,L53231,L,300.9,311.0,1382,51.2,136,0,0,0,0,0,0,9,17438,179,6,68.11,3.51,58.7,34.3,890.37
6053,L53232,L,300.9,311.0,2003,20.2,138,0,0,0,0,0,0,8,18230,246,5,46.96,3.23,52.7,20.6,901.05
6054,L53233,L,300.8,310.9,1748,29.9,140,0,0,0,0,0,0,13,21886,140,8,48.14,4.34,54.8,39.8,1722.09
6055,H35468,H,300.7,310.8,1518,40.1,142,0,0,0,0,0,0,10,18026,233,7,59.27,3.78,67.1,41.1,1054.45
6056,L53235,L,300.7,310.8,1475,42.0,147,0,0,0,0,0,0,11,20225,177,7,59.51,5.54,61.5,42.5,1366.99
6057,L53236,L,300.8,310.8,1634,29.2,149,0,0,0,0,0,0,10,15595,184,9,49.78,4.55,66.2,34.6,1454.98
6058,L53237,L,300.8,310.8,1689,32.9,151,0,0,0,0,0,0,9,15797,174,7,54.65,5.13,55.5,36.0,1130.03
6059,M20918,M,300.9,310.9,1636,35.3,153,0,0,0,0,0,0,10,18322,189,8,56.61,4.98,68.8,40.9,1275.93
6060,L53239,L,300.9,311.0,2235,15.8,156,0,0,0,0,0,0,12,20351,156,8,52.18,4.37,64.3,49.4,1450.04
6061,L53240,L,301.0,311.1,1615,35.6,158,0,0,0,0,0,0,10,16709,207,8,53.34,4.74,45.3,35.0,1332.13
6062,H35475,H,301.1,311.1,1618,29.5,160,0,0,0,0,0,0,10,20487,206,7,44.42,5.37,50.7,38.8,1300.78
6063,M20922,M,301.1,311.2,1407,53.0,165,0,0,0,0,0,0,11,21015,137,7,72.2,5.46,44.8,32.0,1501.34
6064,L53243,L,301.1,311.1,1450,43.3,168,0,0,0,0,0,0,12,22170,183,9,65.0,5.63,42.0,34.3,1583.45
6065,L53244,L,301.1,311.1,1889,23.8,170,0,0,0,0,0,0,14,23409,150,9,51.54,4.92,87.2,57.0,1579.28
6066,L53245,L,301.0,310.9,1568,38.2,172,0,0,0,0,0,0,12,22259,160,8,52.21,5.59,75.0,56.2,1479.23
6067,L53246,L,301.0,311.0,1804,25.8,174,0,0,0,0,0,0,13,24202,202,10,49.62,5.05,68.9,47.6,1656.01
6068,L53247,L,301.0,311.0,1582,37.5,176,0,0,0,0,0,0,13,23123,134,9,58.91,5.91,60.4,43.4,1554.15
6069,M20928,M,301.0,310.9,2047,17.9,178,0,0,0,0,0,0,10,20677,179,7,41.47,5.94,48.5,36.2,1171.96
6070,L53249,L,300.9,310.9,1601,34.0,181,0,0,0,0,0,0,11,20151,162,7,50.79,4.84,41.7,51.8,1375.43
6071,L53250,L,300.9,310.9,1615,32.0,183,0,0,0,0,0,0,11,21581,140,9,52.29,5.71,52.5,10.9,1607.52
6072,M20931,M,300.9,310.8,1452,43.6,185,0,0,0,0,0,0,10,22039,154,7,66.93,5.08,46.4,58.2,1222.76
6073,M20932,M,300.9,310.8,1695,30.2,188,0,0,0,0,0,0,14,27108,147,9,53.73,6.11,63.6,48.6,1494.11
6074,M20933,M,300.9,310.8,1790,26.2,191,0,0,0,0,0,0,13,26186,101,9,47.57,5.21,56.8,25.6,1511.16
